order_item_id,order_id,product_id,quantity,price_per_unit
18246,18246,541,4,536.14
18247,18247,595,1,459.67
18248,18248,172,1,560.85
18249,18249,524,4,177.62
18250,18250,558,2,539.72
18251,18251,638,3,597.66
18252,18252,704,3,128.88
18253,18253,267,2,227.26
18254,18254,166,3,175.92
18255,18255,16,4,404.04
18256,18256,657,1,294.72
18257,18257,103,4,553.31
18258,18258,48,2,181.29
18259,18259,119,4,142.41
18260,18260,596,3,634.94
18261,18261,46,5,593.34
18262,18262,403,1,77.36
18263,18263,562,1,180.81
18264,18264,551,2,376.97
18265,18265,340,3,224.75
18266,18266,29,2,691.63
18267,18267,283,1,495.19
18268,18268,398,5,205.53
18269,18269,270,5,405.31
18270,18270,445,5,553.19
18271,18271,383,3,47.01
18272,18272,224,1,469.22
18273,18273,100,3,499.08
18274,18274,121,4,195.56
18275,18275,753,4,413.42
18276,18276,383,1,47.01
18277,18277,22,4,352.22
18278,18278,256,2,238.53
18279,18279,182,1,493.71
18280,18280,114,5,436.61
18281,18281,563,1,123.14
18282,18282,686,1,637.98
18283,18283,168,4,233.34
18284,18284,397,1,219.34
18285,18285,607,1,265.59
18286,18286,433,4,245.94
18287,18287,443,5,481.77
18288,18288,593,2,31.62
18289,18289,533,5,403.33
18290,18290,316,5,319.92
18291,18291,459,5,285.69
18292,18292,613,2,59.74
18293,18293,193,4,749.14
18294,18294,233,3,453.03
18295,18295,626,2,530.31
18296,18296,590,3,133.09
18297,18297,231,5,150.38
18298,18298,649,5,403.51
18299,18299,723,3,139.95
18300,18300,417,2,119.94
18301,18301,230,2,209.04
18302,18302,435,4,564.44
18303,18303,159,5,266.25
18304,18304,484,1,95.85
18305,18305,517,2,576.27
18306,18306,673,5,472.15
18307,18307,543,5,458.26
18308,18308,74,1,535.63
18309,18309,195,5,502.59
18310,18310,659,3,492.09
18311,18311,524,1,177.62
18312,18312,68,5,749.73
18313,18313,180,5,347.58
18314,18314,13,5,447.17
18315,18315,249,1,331.17
18316,18316,136,4,92.52
18317,18317,611,4,114.16
18318,18318,421,2,606.99
18319,18319,754,2,693.57
18320,18320,705,4,99.77
18321,18321,422,1,106.71
18322,18322,336,3,528.42
18323,18323,288,5,79.0
18324,18324,205,1,156.9
18325,18325,756,5,643.75
18326,18326,101,3,138.06
18327,18327,504,2,247.45
18328,18328,642,5,196.95
18329,18329,73,4,182.0
18330,18330,299,1,181.91
18331,18331,133,1,37.58
18332,18332,594,5,367.19
18333,18333,454,4,275.91
18334,18334,196,3,465.0
18335,18335,332,3,497.64
18336,18336,57,3,149.85
18337,18337,182,3,493.71
18338,18338,75,5,47.66
18339,18339,692,4,36.55
18340,18340,7,2,481.15
18341,18341,212,4,695.67
18342,18342,575,3,446.24
18343,18343,755,1,57.95
18344,18344,179,2,233.48
18345,18345,499,3,479.94
18346,18346,159,4,266.25
18347,18347,157,2,350.3
18348,18348,667,3,148.63
18349,18349,757,2,475.0
18350,18350,77,5,77.79
18351,18351,421,5,606.99
18352,18352,567,2,591.72
18353,18353,739,4,561.81
18354,18354,586,2,557.55
18355,18355,696,3,326.43
18356,18356,198,2,184.2
18357,18357,195,4,502.59
18358,18358,438,5,488.24
18359,18359,488,4,527.6
18360,18360,720,1,37.04
18361,18361,610,4,225.01
18362,18362,381,2,378.06
18363,18363,384,5,334.2
18364,18364,190,2,723.63
18365,18365,100,3,499.08
18366,18366,247,1,33.15
18367,18367,357,3,266.17
18368,18368,573,3,451.39
18369,18369,130,2,315.66
18370,18370,94,4,649.06
18371,18371,14,1,653.52
18372,18372,193,4,749.14
18373,18373,457,3,571.0
18374,18374,232,5,211.83
18375,18375,451,5,393.62
18376,18376,202,5,441.13
18377,18377,160,5,712.63
18378,18378,246,3,180.38
18379,18379,215,4,421.62
18380,18380,734,2,52.81
18381,18381,156,3,88.53
18382,18382,424,4,97.02
18383,18383,567,1,591.72
18384,18384,142,4,140.15
18385,18385,105,1,693.76
18386,18386,492,4,532.34
18387,18387,363,4,18.09
18388,18388,120,3,62.84
18389,18389,396,3,626.24
18390,18390,261,2,646.35
18391,18391,475,3,636.33
18392,18392,157,1,350.3
18393,18393,649,2,403.51
18394,18394,363,5,18.09
18395,18395,123,3,41.82
18396,18396,550,4,351.33
18397,18397,639,3,161.77
18398,18398,478,1,350.43
18399,18399,575,2,446.24
18400,18400,541,2,536.14
18401,18401,29,2,691.63
18402,18402,478,1,350.43
18403,18403,504,5,247.45
18404,18404,568,3,427.88
18405,18405,272,3,103.12
18406,18406,71,3,368.52
18407,18407,730,2,728.89
18408,18408,227,1,87.28
18409,18409,199,3,572.99
18410,18410,114,4,436.61
18411,18411,281,3,284.55
18412,18412,141,4,128.9
18413,18413,180,5,347.58
18414,18414,556,5,99.8
18415,18415,182,1,493.71
18416,18416,597,4,634.32
18417,18417,539,5,341.46
18418,18418,683,1,43.99
18419,18419,137,4,232.23
18420,18420,717,5,200.04
18421,18421,389,4,739.41
18422,18422,740,4,155.97
18423,18423,453,4,320.4
18424,18424,619,1,532.38
18425,18425,62,2,637.95
18426,18426,74,2,535.63
18427,18427,361,4,425.49
18428,18428,308,3,132.5
18429,18429,180,2,347.58
18430,18430,141,4,128.9
18431,18431,620,4,222.08
18432,18432,36,3,292.14
18433,18433,146,1,334.58
18434,18434,265,3,89.85
18435,18435,427,1,465.11
18436,18436,645,4,330.33
18437,18437,273,5,311.64
18438,18438,200,4,65.62
18439,18439,509,4,272.91
18440,18440,280,4,669.66
18441,18441,638,4,597.66
18442,18442,418,5,650.31
18443,18443,533,4,403.33
18444,18444,240,4,625.15
18445,18445,39,5,599.55
18446,18446,532,4,537.56
18447,18447,178,2,150.72
18448,18448,569,3,493.26
18449,18449,475,2,636.33
18450,18450,689,1,183.03
18451,18451,209,2,657.93
18452,18452,553,1,130.86
18453,18453,416,2,298.17
18454,18454,301,1,713.17
18455,18455,699,1,70.23
18456,18456,276,4,388.8
18457,18457,544,3,471.87
18458,18458,427,3,465.11
18459,18459,152,2,632.03
18460,18460,656,3,206.53
18461,18461,487,5,497.64
18462,18462,688,1,134.15
18463,18463,190,3,723.63
18464,18464,346,1,357.57
18465,18465,327,5,333.48
18466,18466,281,4,284.55
18467,18467,365,1,442.05
18468,18468,147,3,391.22
18469,18469,57,1,149.85
18470,18470,637,2,463.85
18471,18471,106,2,226.03
18472,18472,63,3,627.35
18473,18473,45,5,451.74
18474,18474,118,2,213.75
18475,18475,250,1,719.78
18476,18476,599,3,63.18
18477,18477,639,4,161.77
18478,18478,644,1,144.63
18479,18479,504,5,247.45
18480,18480,224,1,469.22
18481,18481,732,4,192.27
18482,18482,737,5,175.34
18483,18483,219,4,381.78
18484,18484,532,3,537.56
18485,18485,439,3,297.86
18486,18486,453,2,320.4
18487,18487,23,1,357.6
18488,18488,363,2,18.09
18489,18489,335,2,264.96
18490,18490,764,5,405.62
18491,18491,108,4,99.07
18492,18492,479,3,476.34
18493,18493,45,4,451.74
18494,18494,103,5,553.31
18495,18495,443,2,481.77
18496,18496,83,3,104.94
18497,18497,393,4,255.25
18498,18498,665,1,614.92
18499,18499,247,4,33.15
18500,18500,716,2,619.9
18501,18501,722,2,665.76
18502,18502,109,4,659.04
18503,18503,386,3,50.95
18504,18504,734,1,52.81
18505,18505,215,4,421.62
18506,18506,439,5,297.86
18507,18507,283,4,495.19
18508,18508,557,5,359.19
18509,18509,623,4,724.03
18510,18510,67,5,401.55
18511,18511,422,4,106.71
18512,18512,306,3,704.41
18513,18513,163,5,230.53
18514,18514,321,3,104.9
18515,18515,233,4,453.03
18516,18516,205,1,156.9
18517,18517,505,5,199.35
18518,18518,308,3,132.5
18519,18519,171,4,135.68
18520,18520,147,5,391.22
18521,18521,510,1,387.48
18522,18522,32,1,586.32
18523,18523,57,2,149.85
18524,18524,498,3,271.27
18525,18525,571,2,616.46
18526,18526,638,1,597.66
18527,18527,487,4,497.64
18528,18528,273,2,311.64
18529,18529,271,2,606.84
18530,18530,372,4,26.41
18531,18531,253,1,165.48
18532,18532,264,1,323.36
18533,18533,629,3,270.96
18534,18534,10,2,253.5
18535,18535,321,5,104.9
18536,18536,489,2,35.55
18537,18537,498,3,271.27
18538,18538,667,1,148.63
18539,18539,310,4,507.9
18540,18540,239,1,402.19
18541,18541,485,5,706.97
18542,18542,55,3,93.27
18543,18543,181,2,263.75
18544,18544,71,2,368.52
18545,18545,26,4,167.61
18546,18546,185,4,495.53
18547,18547,695,5,708.36
18548,18548,479,5,476.34
18549,18549,170,4,503.19
18550,18550,615,2,481.54
18551,18551,748,3,286.63
18552,18552,196,5,465.0
18553,18553,560,1,571.75
18554,18554,180,4,347.58
18555,18555,70,3,187.37
18556,18556,315,4,174.07
18557,18557,21,4,32.58
18558,18558,609,2,713.25
18559,18559,56,5,632.94
18560,18560,164,1,192.84
18561,18561,470,4,545.53
18562,18562,439,5,297.86
18563,18563,577,2,483.13
18564,18564,10,3,253.5
18565,18565,394,4,372.34
18566,18566,65,3,94.39
18567,18567,595,5,459.67
18568,18568,462,4,78.51
18569,18569,252,1,100.71
18570,18570,311,1,241.65
18571,18571,369,5,155.66
18572,18572,22,2,352.22
18573,18573,369,5,155.66
18574,18574,112,3,67.35
18575,18575,364,1,629.12
18576,18576,672,1,64.25
18577,18577,730,5,728.89
18578,18578,603,2,70.53
18579,18579,336,1,528.42
18580,18580,306,1,704.41
18581,18581,219,1,381.78
18582,18582,410,3,54.27
18583,18583,83,4,104.94
18584,18584,508,5,674.06
18585,18585,545,4,722.94
18586,18586,222,4,707.37
18587,18587,659,2,492.09
18588,18588,225,4,714.28
18589,18589,671,3,158.58
18590,18590,33,4,354.99
18591,18591,191,3,24.09
18592,18592,529,4,506.65
18593,18593,295,3,240.65
18594,18594,566,2,184.25
18595,18595,608,1,149.7
18596,18596,763,2,312.25
18597,18597,379,5,446.61
18598,18598,54,2,547.68
18599,18599,539,3,341.46
18600,18600,115,2,408.4
18601,18601,20,4,696.04
18602,18602,546,2,616.29
18603,18603,715,5,496.69
18604,18604,176,2,251.58
18605,18605,167,1,677.4
18606,18606,178,1,150.72
18607,18607,76,3,307.84
18608,18608,112,5,67.35
18609,18609,70,2,187.37
18610,18610,457,2,571.0
18611,18611,70,1,187.37
18612,18612,636,1,341.67
18613,18613,150,5,348.7
18614,18614,448,1,500.12
18615,18615,684,4,203.08
18616,18616,658,3,288.92
18617,18617,51,3,236.81
18618,18618,1,5,725.82
18619,18619,69,5,279.96
18620,18620,246,5,180.38
18621,18621,214,2,599.4
18622,18622,669,3,640.89
18623,18623,701,4,518.75
18624,18624,603,3,70.53
18625,18625,600,3,564.75
18626,18626,372,1,26.41
18627,18627,658,5,288.92
18628,18628,618,5,312.84
18629,18629,556,3,99.8
18630,18630,291,2,372.15
18631,18631,458,1,209.62
18632,18632,737,3,175.34
18633,18633,170,5,503.19
18634,18634,610,5,225.01
18635,18635,713,5,501.99
18636,18636,672,5,64.25
18637,18637,17,5,134.87
18638,18638,96,3,46.96
18639,18639,185,4,495.53
18640,18640,265,4,89.85
18641,18641,22,4,352.22
18642,18642,61,2,573.03
18643,18643,679,4,253.26
18644,18644,572,3,469.78
18645,18645,277,5,641.41
18646,18646,743,1,367.49
18647,18647,632,1,704.78
18648,18648,424,3,97.02
18649,18649,32,4,586.32
18650,18650,114,2,436.61
18651,18651,19,3,329.22
18652,18652,54,2,547.68
18653,18653,303,1,137.16
18654,18654,196,5,465.0
18655,18655,209,5,657.93
18656,18656,528,4,509.72
18657,18657,694,2,425.47
18658,18658,601,1,470.44
18659,18659,431,1,155.3
18660,18660,529,2,506.65
18661,18661,68,4,749.73
18662,18662,78,3,337.45
18663,18663,752,3,723.63
18664,18664,372,3,26.41
18665,18665,394,2,372.34
18666,18666,505,3,199.35
18667,18667,71,3,368.52
18668,18668,376,2,251.08
18669,18669,752,1,723.63
18670,18670,640,2,67.17
18671,18671,1,3,725.82
18672,18672,465,3,255.41
18673,18673,157,1,350.3
18674,18674,181,1,263.75
18675,18675,484,2,95.85
18676,18676,454,2,275.91
18677,18677,528,4,509.72
18678,18678,516,2,214.84
18679,18679,436,1,162.69
18680,18680,137,5,232.23
18681,18681,11,1,207.63
18682,18682,252,1,100.71
18683,18683,447,4,568.11
18684,18684,265,1,89.85
18685,18685,34,4,119.69
18686,18686,331,4,647.49
18687,18687,568,3,427.88
18688,18688,216,4,323.85
18689,18689,177,1,101.04
18690,18690,423,5,32.56
18691,18691,102,1,670.46
18692,18692,720,4,37.04
18693,18693,252,4,100.71
18694,18694,464,2,188.64
18695,18695,170,4,503.19
18696,18696,607,2,265.59
18697,18697,754,2,693.57
18698,18698,604,4,181.45
18699,18699,112,3,67.35
18700,18700,181,5,263.75
18701,18701,51,5,236.81
18702,18702,742,2,198.34
18703,18703,668,5,108.18
18704,18704,506,2,210.75
18705,18705,41,1,67.26
18706,18706,731,2,72.07
18707,18707,378,3,381.19
18708,18708,609,2,713.25
18709,18709,637,3,463.85
18710,18710,287,1,204.62
18711,18711,155,4,157.98
18712,18712,538,1,700.61
18713,18713,616,4,158.73
18714,18714,157,4,350.3
18715,18715,212,3,695.67
18716,18716,603,1,70.53
18717,18717,391,4,113.4
18718,18718,603,5,70.53
18719,18719,127,3,150.9
18720,18720,377,2,740.09
18721,18721,4,4,596.97
18722,18722,245,2,165.96
18723,18723,523,3,148.95
18724,18724,194,3,95.93
18725,18725,176,2,251.58
18726,18726,487,1,497.64
18727,18727,516,2,214.84
18728,18728,96,3,46.96
18729,18729,737,3,175.34
18730,18730,328,4,714.67
18731,18731,235,5,457.63
18732,18732,431,4,155.3
18733,18733,379,1,446.61
18734,18734,633,5,125.31
18735,18735,675,4,497.08
18736,18736,308,2,132.5
18737,18737,507,2,668.79
18738,18738,411,4,628.9
18739,18739,109,4,659.04
18740,18740,320,3,540.16
18741,18741,696,1,326.43
18742,18742,295,4,240.65
18743,18743,547,2,194.82
18744,18744,428,2,186.3
18745,18745,762,4,595.06
18746,18746,331,2,647.49
18747,18747,199,5,572.99
18748,18748,543,4,458.26
18749,18749,81,5,648.56
18750,18750,487,1,497.64
18751,18751,593,1,31.62
18752,18752,197,2,367.33
18753,18753,139,4,648.67
18754,18754,430,2,521.67
18755,18755,198,5,184.2
18756,18756,400,1,464.29
18757,18757,508,2,674.06
18758,18758,89,3,560.22
18759,18759,765,2,692.99
18760,18760,85,2,725.53
18761,18761,227,1,87.28
18762,18762,397,5,219.34
18763,18763,745,4,717.9
18764,18764,229,4,565.78
18765,18765,447,2,568.11
18766,18766,409,5,365.19
18767,18767,479,3,476.34
18768,18768,676,5,501.42
18769,18769,509,3,272.91
18770,18770,101,3,138.06
18771,18771,240,5,625.15
18772,18772,620,3,222.08
18773,18773,372,1,26.41
18774,18774,601,5,470.44
18775,18775,325,4,72.97
18776,18776,183,2,656.84
18777,18777,694,2,425.47
18778,18778,413,5,38.74
18779,18779,201,5,166.74
18780,18780,649,3,403.51
18781,18781,529,1,506.65
18782,18782,9,5,69.51
18783,18783,313,3,494.78
18784,18784,234,3,623.53
18785,18785,59,3,731.89
18786,18786,86,3,467.01
18787,18787,688,4,134.15
18788,18788,433,1,245.94
18789,18789,701,4,518.75
18790,18790,687,1,94.34
18791,18791,150,1,348.7
18792,18792,213,1,664.34
18793,18793,326,1,99.3
18794,18794,758,2,618.36
18795,18795,665,1,614.92
18796,18796,413,5,38.74
18797,18797,98,3,722.75
18798,18798,540,2,388.78
18799,18799,43,4,125.06
18800,18800,267,3,227.26
18801,18801,709,1,438.99
18802,18802,112,4,67.35
18803,18803,510,3,387.48
18804,18804,707,4,462.12
18805,18805,30,1,24.69
18806,18806,184,1,662.26
18807,18807,546,1,616.29
18808,18808,648,3,644.73
18809,18809,536,4,438.03
18810,18810,267,3,227.26
18811,18811,4,4,596.97
18812,18812,88,1,563.61
18813,18813,184,1,662.26
18814,18814,221,2,64.91
18815,18815,105,3,693.76
18816,18816,74,1,535.63
18817,18817,267,1,227.26
18818,18818,170,4,503.19
18819,18819,72,3,93.72
18820,18820,416,2,298.17
18821,18821,178,5,150.72
18822,18822,461,4,348.83
18823,18823,28,1,172.63
18824,18824,409,3,365.19
18825,18825,299,1,181.91
18826,18826,657,2,294.72
18827,18827,34,1,119.69
18828,18828,322,1,47.14
18829,18829,713,4,501.99
18830,18830,13,3,447.17
18831,18831,659,2,492.09
18832,18832,250,4,719.78
18833,18833,360,3,400.81
18834,18834,82,1,17.48
18835,18835,565,4,711.74
18836,18836,236,4,139.92
18837,18837,490,4,641.24
18838,18838,264,5,323.36
18839,18839,483,4,535.14
18840,18840,245,5,165.96
18841,18841,454,5,275.91
18842,18842,642,4,196.95
18843,18843,132,5,389.03
18844,18844,75,2,47.66
18845,18845,204,2,164.5
18846,18846,333,3,266.49
18847,18847,656,4,206.53
18848,18848,368,4,715.61
18849,18849,200,3,65.62
18850,18850,637,2,463.85
18851,18851,400,1,464.29
18852,18852,311,3,241.65
18853,18853,681,1,426.15
18854,18854,647,5,233.61
18855,18855,519,2,258.42
18856,18856,224,1,469.22
18857,18857,690,1,250.42
18858,18858,9,1,69.51
18859,18859,454,5,275.91
18860,18860,206,5,109.6
18861,18861,197,3,367.33
18862,18862,373,1,91.26
18863,18863,206,4,109.6
18864,18864,110,2,531.97
18865,18865,657,3,294.72
18866,18866,512,2,359.89
18867,18867,639,4,161.77
18868,18868,129,1,650.88
18869,18869,713,3,501.99
18870,18870,111,2,453.25
18871,18871,16,4,404.04
18872,18872,501,3,246.51
18873,18873,417,5,119.94
18874,18874,331,3,647.49
18875,18875,136,4,92.52
18876,18876,124,1,304.59
18877,18877,608,4,149.7
18878,18878,253,5,165.48
18879,18879,104,2,266.49
18880,18880,67,5,401.55
18881,18881,96,2,46.96
18882,18882,734,1,52.81
18883,18883,530,4,129.02
18884,18884,264,4,323.36
18885,18885,361,2,425.49
18886,18886,523,2,148.95
18887,18887,460,4,106.23
18888,18888,156,3,88.53
18889,18889,147,4,391.22
18890,18890,147,5,391.22
18891,18891,682,5,552.25
18892,18892,386,3,50.95
18893,18893,235,3,457.63
18894,18894,712,1,205.38
18895,18895,627,1,557.0
18896,18896,383,4,47.01
18897,18897,411,5,628.9
18898,18898,432,5,651.45
18899,18899,52,1,70.45
18900,18900,613,4,59.74
18901,18901,360,1,400.81
18902,18902,245,1,165.96
18903,18903,141,1,128.9
18904,18904,52,1,70.45
18905,18905,426,4,637.06
18906,18906,213,5,664.34
18907,18907,172,4,560.85
18908,18908,153,2,468.76
18909,18909,25,4,698.25
18910,18910,570,1,737.14
18911,18911,594,3,367.19
18912,18912,571,4,616.46
18913,18913,120,5,62.84
18914,18914,164,1,192.84
18915,18915,102,4,670.46
18916,18916,558,3,539.72
18917,18917,691,1,481.86
18918,18918,12,5,629.16
18919,18919,276,3,388.8
18920,18920,429,5,437.4
18921,18921,206,4,109.6
18922,18922,711,5,734.47
18923,18923,386,5,50.95
18924,18924,41,2,67.26
18925,18925,497,5,423.62
18926,18926,251,5,128.58
18927,18927,290,3,577.8
18928,18928,250,1,719.78
18929,18929,536,1,438.03
18930,18930,94,2,649.06
18931,18931,367,1,169.37
18932,18932,490,1,641.24
18933,18933,2,3,342.21
18934,18934,513,1,182.58
18935,18935,317,5,544.29
18936,18936,757,2,475.0
18937,18937,752,3,723.63
18938,18938,538,4,700.61
18939,18939,458,2,209.62
18940,18940,159,4,266.25
18941,18941,378,3,381.19
18942,18942,401,5,435.24
18943,18943,227,2,87.28
18944,18944,629,2,270.96
18945,18945,574,4,256.06
18946,18946,5,3,728.01
18947,18947,553,4,130.86
18948,18948,190,2,723.63
18949,18949,337,3,15.79
18950,18950,151,5,615.75
18951,18951,265,5,89.85
18952,18952,666,1,330.25
18953,18953,167,2,677.4
18954,18954,707,2,462.12
18955,18955,331,1,647.49
18956,18956,579,1,215.07
18957,18957,641,2,417.6
18958,18958,543,4,458.26
18959,18959,392,2,341.52
18960,18960,547,1,194.82
18961,18961,639,5,161.77
18962,18962,344,5,730.05
18963,18963,217,3,326.55
18964,18964,109,5,659.04
18965,18965,514,2,544.2
18966,18966,755,3,57.95
18967,18967,518,2,441.63
18968,18968,194,1,95.93
18969,18969,110,1,531.97
18970,18970,30,5,24.69
18971,18971,437,2,112.91
18972,18972,34,4,119.69
18973,18973,455,5,167.94
18974,18974,74,3,535.63
18975,18975,271,3,606.84
18976,18976,81,3,648.56
18977,18977,682,3,552.25
18978,18978,750,2,601.66
18979,18979,743,2,367.49
18980,18980,577,1,483.13
18981,18981,144,3,196.08
18982,18982,461,5,348.83
18983,18983,243,5,542.79
18984,18984,171,1,135.68
18985,18985,455,4,167.94
18986,18986,687,2,94.34
18987,18987,641,1,417.6
18988,18988,329,5,398.72
18989,18989,472,1,64.34
18990,18990,68,4,749.73
18991,18991,454,2,275.91
18992,18992,274,5,437.08
18993,18993,763,4,312.25
18994,18994,672,1,64.25
18995,18995,564,5,515.1
18996,18996,95,4,586.32
18997,18997,648,3,644.73
18998,18998,352,3,726.16
18999,18999,539,2,341.46
19000,19000,585,3,642.76
19001,19001,326,5,99.3
19002,19002,407,1,254.3
19003,19003,547,4,194.82
19004,19004,602,3,384.25
19005,19005,616,3,158.73
19006,19006,476,5,404.7
19007,19007,267,2,227.26
19008,19008,660,3,230.16
19009,19009,279,1,740.85
19010,19010,474,5,128.66
19011,19011,425,4,591.0
19012,19012,207,4,397.72
19013,19013,659,3,492.09
19014,19014,524,3,177.62
19015,19015,212,2,695.67
19016,19016,347,3,573.57
19017,19017,483,4,535.14
19018,19018,223,5,218.95
19019,19019,272,4,103.12
19020,19020,590,4,133.09
19021,19021,604,4,181.45
19022,19022,518,1,441.63
19023,19023,90,3,184.62
19024,19024,608,5,149.7
19025,19025,518,5,441.63
19026,19026,96,3,46.96
19027,19027,79,1,469.92
19028,19028,467,2,636.28
19029,19029,103,1,553.31
19030,19030,507,3,668.79
19031,19031,310,5,507.9
19032,19032,279,3,740.85
19033,19033,741,4,587.36
19034,19034,297,1,134.91
19035,19035,29,3,691.63
19036,19036,307,5,127.89
19037,19037,142,3,140.15
19038,19038,424,4,97.02
19039,19039,598,1,219.74
19040,19040,635,4,214.32
19041,19041,290,3,577.8
19042,19042,650,5,219.51
19043,19043,301,4,713.17
19044,19044,52,1,70.45
19045,19045,384,5,334.2
19046,19046,269,3,483.09
19047,19047,254,1,74.43
19048,19048,113,1,127.38
19049,19049,214,3,599.4
19050,19050,43,4,125.06
19051,19051,87,5,592.86
19052,19052,160,2,712.63
19053,19053,285,3,567.78
19054,19054,416,1,298.17
19055,19055,381,5,378.06
19056,19056,726,1,225.99
19057,19057,230,2,209.04
19058,19058,9,4,69.51
19059,19059,127,5,150.9
19060,19060,129,1,650.88
19061,19061,521,2,738.66
19062,19062,69,4,279.96
19063,19063,195,3,502.59
19064,19064,456,1,28.41
19065,19065,511,1,587.37
19066,19066,603,4,70.53
19067,19067,637,5,463.85
19068,19068,399,3,310.22
19069,19069,545,2,722.94
19070,19070,7,1,481.15
19071,19071,77,2,77.79
19072,19072,547,1,194.82
19073,19073,741,5,587.36
19074,19074,215,2,421.62
19075,19075,384,1,334.2
19076,19076,680,1,746.65
19077,19077,303,5,137.16
19078,19078,760,2,658.49
19079,19079,267,3,227.26
19080,19080,504,2,247.45
19081,19081,107,4,64.75
19082,19082,586,3,557.55
19083,19083,113,3,127.38
19084,19084,732,3,192.27
19085,19085,522,3,547.75
19086,19086,368,4,715.61
19087,19087,745,4,717.9
19088,19088,472,1,64.34
19089,19089,169,1,125.59
19090,19090,5,1,728.01
19091,19091,651,3,630.87
19092,19092,49,5,240.36
19093,19093,184,5,662.26
19094,19094,488,1,527.6
19095,19095,547,3,194.82
19096,19096,701,3,518.75
19097,19097,361,4,425.49
19098,19098,598,4,219.74
19099,19099,728,5,232.58
19100,19100,120,4,62.84
19101,19101,468,1,488.36
19102,19102,687,3,94.34
19103,19103,34,5,119.69
19104,19104,225,1,714.28
19105,19105,292,5,644.19
19106,19106,254,5,74.43
19107,19107,201,2,166.74
19108,19108,746,4,188.76
19109,19109,495,5,208.95
19110,19110,267,3,227.26
19111,19111,364,1,629.12
19112,19112,385,1,573.63
19113,19113,416,5,298.17
19114,19114,204,5,164.5
19115,19115,48,3,181.29
19116,19116,462,1,78.51
19117,19117,729,5,401.64
19118,19118,276,5,388.8
19119,19119,58,2,274.56
19120,19120,517,5,576.27
19121,19121,672,2,64.25
19122,19122,371,3,184.23
19123,19123,300,1,124.06
19124,19124,629,4,270.96
19125,19125,357,2,266.17
19126,19126,447,4,568.11
19127,19127,658,5,288.92
19128,19128,742,1,198.34
19129,19129,509,5,272.91
19130,19130,284,5,636.59
19131,19131,71,3,368.52
19132,19132,7,1,481.15
19133,19133,619,2,532.38
19134,19134,730,4,728.89
19135,19135,483,3,535.14
19136,19136,434,4,670.2
19137,19137,438,4,488.24
19138,19138,532,2,537.56
19139,19139,71,1,368.52
19140,19140,427,2,465.11
19141,19141,397,1,219.34
19142,19142,446,2,519.45
19143,19143,609,1,713.25
19144,19144,142,5,140.15
19145,19145,604,2,181.45
19146,19146,39,4,599.55
19147,19147,592,4,667.5
19148,19148,510,4,387.48
19149,19149,20,3,696.04
19150,19150,494,5,313.2
19151,19151,209,2,657.93
19152,19152,111,1,453.25
19153,19153,456,1,28.41
19154,19154,556,4,99.8
19155,19155,172,3,560.85
19156,19156,138,2,319.25
19157,19157,278,1,524.91
19158,19158,429,1,437.4
19159,19159,518,4,441.63
19160,19160,611,5,114.16
19161,19161,251,2,128.58
19162,19162,354,4,119.34
19163,19163,255,2,359.34
19164,19164,291,1,372.15
19165,19165,597,2,634.32
19166,19166,505,4,199.35
19167,19167,536,3,438.03
19168,19168,101,2,138.06
19169,19169,214,4,599.4
19170,19170,460,3,106.23
19171,19171,660,3,230.16
19172,19172,359,5,191.3
19173,19173,705,5,99.77
19174,19174,710,3,307.98
19175,19175,668,5,108.18
19176,19176,9,1,69.51
19177,19177,262,2,580.15
19178,19178,533,4,403.33
19179,19179,630,2,210.0
19180,19180,664,2,325.86
19181,19181,448,3,500.12
19182,19182,562,4,180.81
19183,19183,554,4,64.92
19184,19184,295,2,240.65
19185,19185,728,3,232.58
19186,19186,645,2,330.33
19187,19187,49,1,240.36
19188,19188,697,3,638.81
19189,19189,384,5,334.2
19190,19190,631,1,127.64
19191,19191,710,3,307.98
19192,19192,588,1,549.74
19193,19193,203,4,21.96
19194,19194,46,2,593.34
19195,19195,319,3,376.0
19196,19196,117,4,483.27
19197,19197,525,1,254.72
19198,19198,45,2,451.74
19199,19199,332,5,497.64
19200,19200,279,1,740.85
19201,19201,110,1,531.97
19202,19202,169,5,125.59
19203,19203,76,4,307.84
19204,19204,150,1,348.7
19205,19205,371,3,184.23
19206,19206,448,2,500.12
19207,19207,156,2,88.53
19208,19208,438,2,488.24
19209,19209,516,3,214.84
19210,19210,324,2,474.15
19211,19211,109,2,659.04
19212,19212,164,1,192.84
19213,19213,180,1,347.58
19214,19214,321,1,104.9
19215,19215,100,1,499.08
19216,19216,165,3,111.96
19217,19217,69,3,279.96
19218,19218,351,2,550.23
19219,19219,557,1,359.19
19220,19220,562,1,180.81
19221,19221,647,2,233.61
19222,19222,221,2,64.91
19223,19223,137,2,232.23
19224,19224,616,2,158.73
19225,19225,516,4,214.84
19226,19226,63,1,627.35
19227,19227,432,5,651.45
19228,19228,590,3,133.09
19229,19229,25,5,698.25
19230,19230,329,4,398.72
19231,19231,185,1,495.53
19232,19232,662,2,341.44
19233,19233,492,5,532.34
19234,19234,341,4,411.56
19235,19235,323,1,66.84
19236,19236,425,5,591.0
19237,19237,358,4,200.22
19238,19238,109,2,659.04
19239,19239,674,1,319.05
19240,19240,599,1,63.18
19241,19241,238,4,426.83
19242,19242,455,3,167.94
19243,19243,592,2,667.5
