shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
14475,16095,2022-03-05,2022-03-10,DHL,Returned
14476,16096,2023-03-08,,UPS,Delivered
14477,16097,2024-12-22,,FedEx,Delivered
14478,16098,2025-04-10,,FedEx,Delivered
14479,16099,2025-11-26,,DTDC,Delivered
14480,16100,2025-11-12,2025-11-17,DTDC,Returned
14481,16101,2023-03-13,,FedEx,Delivered
14482,16103,2022-11-03,,BlueDart,Delivered
14483,16104,2025-06-11,,UPS,Delivered
14484,16105,2023-12-05,2023-12-10,DTDC,Returned
14485,16106,2023-01-11,2023-01-16,UPS,Returned
14486,16107,2025-04-01,,DHL,Delivered
14487,16108,2025-10-19,,DHL,Delivered
14488,16110,2022-05-21,,DHL,Delivered
14489,16111,2023-05-17,2023-05-22,FedEx,Returned
14490,16112,2024-10-17,,DTDC,Delivered
14491,16113,2022-11-30,,BlueDart,Delivered
14492,16115,2023-08-27,2023-09-01,UPS,Returned
14493,16116,2022-07-26,,BlueDart,Delivered
14494,16117,2022-01-21,,DTDC,Delivered
14495,16118,2022-04-18,,BlueDart,Delivered
14496,16119,2022-12-30,,FedEx,Delivered
14497,16122,2025-08-11,,DHL,Delivered
14498,16124,2023-11-22,,DTDC,Delivered
14499,16125,2023-05-23,,DTDC,Delivered
14500,16126,2025-07-09,,UPS,Delivered
14501,16127,2025-09-01,,DHL,Delivered
14502,16129,2024-01-13,,UPS,Delivered
14503,16130,2022-09-04,,UPS,Delivered
14504,16131,2025-02-16,,DTDC,Delivered
14505,16132,2025-03-07,,DTDC,Delivered
14506,16133,2023-06-08,2023-06-13,FedEx,Returned
14507,16135,2025-08-24,,BlueDart,Delivered
14508,16136,2025-05-26,,DHL,Delivered
14509,16137,2025-04-12,,DTDC,Delivered
14510,16138,2025-03-01,,UPS,Delivered
14511,16139,2024-05-12,,DHL,Delivered
14512,16140,2025-11-18,,DTDC,Delivered
14513,16141,2022-04-11,,DTDC,Delivered
14514,16142,2025-12-18,2025-12-23,DTDC,Returned
14515,16144,2025-05-17,,UPS,Delivered
14516,16145,2022-03-30,,BlueDart,Delivered
14517,16146,2024-03-03,,FedEx,Delivered
14518,16147,2022-11-16,2022-11-21,UPS,Returned
14519,16148,2023-12-31,,FedEx,Delivered
14520,16149,2024-10-18,,DHL,Delivered
14521,16150,2025-12-23,,UPS,Delivered
14522,16151,2024-04-28,,UPS,Delivered
14523,16152,2025-08-31,,BlueDart,Delivered
14524,16153,2022-05-23,,UPS,Delivered
14525,16154,2022-03-16,,UPS,Delivered
14526,16155,2023-08-07,,BlueDart,Delivered
14527,16156,2024-02-09,,UPS,Delivered
14528,16157,2024-01-31,,DHL,Delivered
14529,16158,2023-02-23,,FedEx,Delivered
14530,16159,2022-05-05,,UPS,Delivered
14531,16160,2024-11-07,2024-11-12,DTDC,Returned
14532,16161,2023-04-23,,UPS,Delivered
14533,16162,2024-09-20,,FedEx,Delivered
14534,16163,2024-08-31,,FedEx,Delivered
14535,16164,2022-05-08,,DHL,Delivered
14536,16165,2025-10-14,,FedEx,Delivered
14537,16166,2023-01-10,,BlueDart,Delivered
14538,16167,2024-07-27,,DTDC,Delivered
14539,16169,2024-06-15,,UPS,Delivered
14540,16171,2023-07-29,,FedEx,Delivered
14541,16172,2022-04-26,,BlueDart,Delivered
14542,16173,2025-12-27,,DTDC,Delivered
14543,16174,2024-05-17,,BlueDart,Delivered
14544,16175,2025-07-20,,UPS,Delivered
14545,16176,2023-03-02,,DTDC,Delivered
14546,16177,2024-02-02,,DHL,Delivered
14547,16178,2023-02-10,,DHL,Delivered
14548,16179,2024-07-31,,UPS,Delivered
14549,16180,2023-07-23,,FedEx,Delivered
14550,16181,2025-03-05,,FedEx,Delivered
14551,16182,2022-11-23,,FedEx,Delivered
14552,16183,2025-08-27,2025-09-01,BlueDart,Returned
14553,16184,2024-07-21,,BlueDart,Delivered
14554,16185,2024-06-01,,FedEx,Delivered
14555,16187,2024-10-11,,DHL,Delivered
14556,16188,2025-03-15,,BlueDart,Delivered
14557,16189,2025-02-06,,DTDC,Delivered
14558,16190,2022-03-17,,FedEx,Delivered
14559,16191,2025-02-13,,UPS,Delivered
14560,16192,2022-12-21,,UPS,Delivered
14561,16193,2024-03-03,,DTDC,Delivered
14562,16194,2025-08-16,,DHL,Delivered
14563,16195,2023-03-15,2023-03-20,DHL,Returned
14564,16196,2025-03-23,,FedEx,Delivered
14565,16197,2024-07-26,,DHL,Delivered
14566,16199,2025-12-07,,FedEx,Delivered
14567,16200,2022-03-01,,DTDC,Delivered
14568,16201,2025-03-09,,UPS,Delivered
14569,16202,2024-03-19,,FedEx,Delivered
14570,16203,2023-09-24,,UPS,Delivered
14571,16204,2025-03-12,,BlueDart,Delivered
14572,16205,2025-04-01,,UPS,Delivered
14573,16206,2022-05-22,2022-05-27,UPS,Returned
14574,16207,2024-06-16,,FedEx,Delivered
14575,16208,2024-02-09,,DHL,Delivered
14576,16209,2022-07-07,,FedEx,Delivered
14577,16210,2024-05-12,2024-05-17,FedEx,Returned
14578,16211,2022-06-07,,UPS,Delivered
14579,16212,2023-08-14,,DHL,Delivered
14580,16213,2025-11-09,,BlueDart,Delivered
14581,16214,2024-07-01,,BlueDart,Delivered
14582,16215,2024-12-16,,FedEx,Delivered
14583,16216,2022-11-03,,FedEx,Delivered
14584,16217,2025-11-10,,UPS,Delivered
14585,16218,2025-04-12,,UPS,Delivered
14586,16219,2022-02-19,,BlueDart,Delivered
14587,16220,2024-01-13,,DTDC,Delivered
14588,16221,2023-06-18,,DTDC,Delivered
14589,16222,2022-08-29,,FedEx,Delivered
14590,16223,2022-11-27,2022-12-02,FedEx,Returned
14591,16224,2024-12-04,,DHL,Delivered
14592,16225,2023-11-28,,UPS,Delivered
14593,16226,2022-03-30,,BlueDart,Delivered
14594,16227,2024-02-08,,UPS,Delivered
14595,16228,2024-06-07,2024-06-12,DTDC,Returned
14596,16229,2025-03-20,,UPS,Delivered
14597,16230,2023-01-17,,DTDC,Delivered
14598,16231,2022-02-18,,DTDC,Delivered
14599,16232,2023-07-25,,DTDC,Delivered
14600,16233,2025-04-30,,DHL,Delivered
14601,16234,2022-10-28,,DHL,Delivered
14602,16235,2022-02-24,,DHL,Delivered
14603,16237,2023-09-04,,BlueDart,Delivered
14604,16238,2025-12-10,,BlueDart,Delivered
14605,16239,2025-10-23,2025-10-28,DTDC,Returned
14606,16241,2024-05-24,,FedEx,Delivered
14607,16242,2022-06-13,,UPS,Delivered
14608,16243,2022-01-13,,BlueDart,Delivered
14609,16244,2024-08-08,,FedEx,Delivered
14610,16245,2024-11-28,,BlueDart,Delivered
14611,16246,2023-05-08,,FedEx,Delivered
14612,16247,2023-08-11,,DHL,Delivered
14613,16248,2023-01-07,,UPS,Delivered
14614,16249,2022-12-29,,DTDC,Delivered
14615,16250,2025-11-30,,DHL,Delivered
14616,16252,2022-02-23,2022-02-28,UPS,Returned
14617,16254,2022-11-17,,DTDC,Delivered
14618,16255,2023-09-05,,DHL,Delivered
14619,16256,2022-02-16,,DHL,Delivered
14620,16257,2024-05-16,2024-05-21,UPS,Returned
14621,16258,2023-10-29,,BlueDart,Delivered
14622,16259,2022-01-26,,UPS,Delivered
14623,16260,2024-05-25,,BlueDart,Delivered
14624,16261,2024-03-25,,DHL,Delivered
14625,16262,2022-08-11,,FedEx,Delivered
14626,16263,2022-10-07,,DHL,Delivered
14627,16264,2024-05-26,,DHL,Delivered
14628,16265,2025-05-19,2025-05-24,UPS,Returned
14629,16266,2025-12-27,,UPS,Delivered
14630,16267,2024-03-26,,DTDC,Delivered
14631,16268,2022-08-22,,DHL,Delivered
14632,16269,2023-07-28,,DHL,Delivered
14633,16270,2022-02-07,,BlueDart,Delivered
14634,16271,2025-06-05,,FedEx,Delivered
14635,16272,2023-06-13,,FedEx,Delivered
14636,16273,2023-07-21,,BlueDart,Delivered
14637,16274,2022-10-30,,DTDC,Delivered
14638,16275,2024-02-15,,BlueDart,Delivered
14639,16276,2022-02-15,,DTDC,Delivered
14640,16277,2023-10-04,,DHL,Delivered
14641,16278,2022-07-26,,UPS,Delivered
14642,16279,2023-12-08,,UPS,Delivered
14643,16280,2022-12-25,,BlueDart,Delivered
14644,16281,2024-11-21,,BlueDart,Delivered
14645,16282,2022-06-01,,BlueDart,Delivered
14646,16283,2024-07-08,,DTDC,Delivered
14647,16284,2025-04-19,,UPS,Delivered
14648,16285,2023-02-01,,DHL,Delivered
14649,16286,2024-10-04,2024-10-09,BlueDart,Returned
14650,16289,2022-03-15,,FedEx,Delivered
14651,16290,2025-10-22,2025-10-27,FedEx,Returned
14652,16292,2022-04-24,,BlueDart,Delivered
14653,16293,2024-12-26,,UPS,Delivered
14654,16294,2022-02-16,,FedEx,Delivered
14655,16295,2023-08-19,,DTDC,Delivered
14656,16296,2024-12-29,,BlueDart,Delivered
14657,16297,2023-02-26,,DHL,Delivered
14658,16298,2024-11-05,,DHL,Delivered
14659,16299,2023-08-13,,FedEx,Delivered
14660,16301,2024-04-12,,DTDC,Delivered
14661,16302,2024-04-28,,BlueDart,Delivered
14662,16303,2023-04-27,,UPS,Delivered
14663,16304,2025-11-14,,DHL,Delivered
14664,16305,2024-03-09,,DTDC,Delivered
14665,16307,2023-08-30,,FedEx,Delivered
14666,16308,2022-04-24,,DTDC,Delivered
14667,16309,2025-12-21,,UPS,Delivered
14668,16310,2022-09-04,,DTDC,Delivered
14669,16311,2025-10-28,,BlueDart,Delivered
14670,16312,2022-11-17,,FedEx,Delivered
14671,16313,2023-06-30,,BlueDart,Delivered
14672,16314,2022-11-22,,FedEx,Delivered
14673,16315,2023-09-27,,DTDC,Delivered
14674,16316,2023-07-09,,DTDC,Delivered
14675,16317,2024-11-19,,DHL,Delivered
14676,16318,2024-04-24,,DHL,Delivered
14677,16319,2025-05-21,,BlueDart,Delivered
14678,16320,2025-08-23,,FedEx,Delivered
14679,16321,2024-12-27,,BlueDart,Delivered
14680,16322,2023-06-07,2023-06-12,UPS,Returned
14681,16323,2023-07-20,,DHL,Delivered
14682,16324,2022-04-21,,DHL,Delivered
14683,16325,2025-12-06,,UPS,Delivered
14684,16326,2024-01-22,,FedEx,Delivered
14685,16327,2025-10-12,,DTDC,Delivered
14686,16329,2022-06-14,,DHL,Delivered
14687,16330,2023-09-14,,UPS,Delivered
14688,16331,2025-12-16,,UPS,Delivered
14689,16332,2025-01-15,,BlueDart,Delivered
14690,16333,2022-05-13,,UPS,Delivered
14691,16334,2024-08-23,2024-08-28,DHL,Returned
14692,16335,2024-07-18,,UPS,Delivered
14693,16336,2023-05-10,,UPS,Delivered
14694,16337,2023-03-19,,FedEx,Delivered
14695,16338,2022-01-19,,DTDC,Delivered
14696,16339,2024-07-19,,DHL,Delivered
14697,16340,2025-11-28,,DHL,Delivered
14698,16341,2025-06-29,,DHL,Delivered
14699,16342,2023-08-28,2023-09-02,UPS,Returned
14700,16343,2022-03-17,2022-03-22,DTDC,Returned
14701,16345,2022-04-14,,FedEx,Delivered
14702,16346,2023-09-02,2023-09-07,BlueDart,Returned
14703,16347,2025-11-27,,DTDC,Delivered
14704,16348,2025-03-22,2025-03-27,FedEx,Returned
14705,16349,2022-08-18,,DTDC,Delivered
14706,16350,2025-04-21,,DTDC,Delivered
14707,16351,2022-09-07,,BlueDart,Delivered
14708,16352,2025-10-28,,DTDC,Delivered
14709,16355,2025-03-17,,UPS,Delivered
14710,16357,2025-10-05,,BlueDart,Delivered
14711,16358,2025-03-30,,DTDC,Delivered
14712,16360,2025-07-26,,DHL,Delivered
14713,16361,2024-05-15,,DHL,Delivered
14714,16362,2023-07-01,,BlueDart,Delivered
14715,16363,2023-07-23,,DTDC,Delivered
14716,16364,2024-09-14,,BlueDart,Delivered
14717,16365,2022-12-20,2022-12-25,UPS,Returned
14718,16366,2024-08-07,,BlueDart,Delivered
14719,16367,2025-08-26,2025-08-31,UPS,Returned
14720,16368,2024-10-02,,UPS,Delivered
14721,16369,2022-12-29,,BlueDart,Delivered
14722,16370,2025-09-03,,FedEx,Delivered
14723,16371,2025-06-26,,BlueDart,Delivered
14724,16372,2024-10-19,,FedEx,Delivered
14725,16373,2023-01-08,,DTDC,Delivered
14726,16374,2024-01-14,2024-01-19,FedEx,Returned
14727,16376,2022-11-08,,UPS,Delivered
14728,16377,2023-01-16,,DTDC,Delivered
14729,16378,2025-03-14,,DHL,Delivered
14730,16379,2022-09-18,,DTDC,Delivered
14731,16380,2022-02-17,,DHL,Delivered
14732,16381,2023-11-15,,UPS,Delivered
14733,16382,2023-11-23,,DTDC,Delivered
14734,16383,2024-01-19,,DTDC,Delivered
14735,16384,2022-02-06,,BlueDart,Delivered
14736,16385,2022-11-05,,FedEx,Delivered
14737,16386,2025-06-19,,DTDC,Delivered
14738,16387,2024-06-29,,FedEx,Delivered
14739,16388,2022-12-06,,FedEx,Delivered
14740,16389,2024-11-10,,UPS,Delivered
14741,16390,2024-01-09,2024-01-14,UPS,Returned
14742,16391,2025-12-28,2026-01-02,DHL,Returned
14743,16392,2022-07-08,,DHL,Delivered
14744,16393,2025-08-17,,DTDC,Delivered
14745,16394,2025-07-24,2025-07-29,DTDC,Returned
14746,16395,2026-01-02,2026-01-07,DHL,Returned
14747,16396,2023-08-15,,UPS,Delivered
14748,16397,2022-03-07,,DHL,Delivered
14749,16398,2023-12-09,,DTDC,Delivered
14750,16399,2025-02-28,,FedEx,Delivered
14751,16401,2022-01-26,,BlueDart,Delivered
14752,16402,2022-02-27,,BlueDart,Delivered
14753,16403,2022-03-01,,FedEx,Delivered
14754,16404,2023-08-22,,BlueDart,Delivered
14755,16405,2025-05-17,,FedEx,Delivered
14756,16406,2022-10-24,,DTDC,Delivered
14757,16407,2023-05-27,,BlueDart,Delivered
14758,16408,2024-10-10,,UPS,Delivered
14759,16409,2022-07-17,,DTDC,Delivered
14760,16410,2022-08-22,,DTDC,Delivered
14761,16411,2025-07-14,,FedEx,Delivered
14762,16412,2022-12-27,,DTDC,Delivered
14763,16413,2024-01-10,,DTDC,Delivered
14764,16414,2022-06-13,2022-06-18,BlueDart,Returned
14765,16415,2022-08-04,,DTDC,Delivered
14766,16416,2022-06-14,,DHL,Delivered
14767,16417,2025-12-15,,DTDC,Delivered
14768,16418,2024-04-15,2024-04-20,BlueDart,Returned
14769,16419,2022-11-23,,DHL,Delivered
14770,16420,2024-12-20,,DHL,Delivered
14771,16422,2025-07-18,,BlueDart,Delivered
14772,16423,2025-07-26,,DTDC,Delivered
14773,16424,2023-10-14,,FedEx,Delivered
14774,16425,2024-11-22,,FedEx,Delivered
14775,16426,2024-06-19,,DHL,Delivered
14776,16427,2022-10-07,,BlueDart,Delivered
14777,16428,2022-09-15,,UPS,Delivered
14778,16429,2023-02-28,,FedEx,Delivered
14779,16430,2023-04-30,,BlueDart,Delivered
14780,16432,2025-11-26,,DHL,Delivered
14781,16433,2023-03-08,,FedEx,Delivered
14782,16434,2022-10-25,,FedEx,Delivered
14783,16435,2023-10-07,,DTDC,Delivered
14784,16436,2023-06-02,,DTDC,Delivered
14785,16438,2022-09-21,,FedEx,Delivered
14786,16440,2024-07-08,,FedEx,Delivered
14787,16441,2025-10-01,,DTDC,Delivered
14788,16442,2022-11-25,,BlueDart,Delivered
14789,16443,2022-12-12,2022-12-17,DHL,Returned
14790,16444,2024-02-03,,BlueDart,Delivered
14791,16445,2022-10-14,,UPS,Delivered
14792,16446,2024-09-22,,FedEx,Delivered
14793,16447,2022-10-03,,BlueDart,Delivered
14794,16448,2022-05-15,,DTDC,Delivered
14795,16450,2024-03-26,,FedEx,Delivered
14796,16451,2025-11-02,2025-11-07,UPS,Returned
14797,16452,2025-07-21,,FedEx,Delivered
14798,16453,2022-02-25,,FedEx,Delivered
14799,16454,2023-07-25,,DTDC,Delivered
14800,16455,2024-04-03,,BlueDart,Delivered
14801,16456,2023-07-04,,BlueDart,Delivered
14802,16457,2025-10-24,,BlueDart,Delivered
14803,16458,2023-12-13,,DTDC,Delivered
14804,16459,2022-06-18,,UPS,Delivered
14805,16460,2023-02-06,2023-02-11,DTDC,Returned
14806,16461,2022-06-28,2022-07-03,FedEx,Returned
14807,16462,2025-12-08,,DHL,Delivered
14808,16464,2024-11-05,2024-11-10,DHL,Returned
14809,16465,2025-08-16,,UPS,Delivered
14810,16466,2023-01-21,,DHL,Delivered
14811,16468,2024-07-06,,DHL,Delivered
14812,16469,2024-07-09,,BlueDart,Delivered
14813,16470,2023-10-02,,FedEx,Delivered
14814,16471,2025-08-08,,UPS,Delivered
14815,16472,2025-10-07,,DHL,Delivered
14816,16473,2023-12-21,,UPS,Delivered
14817,16474,2025-09-19,,DHL,Delivered
14818,16475,2024-02-13,2024-02-18,DHL,Returned
14819,16476,2023-12-20,,FedEx,Delivered
14820,16478,2025-08-05,,BlueDart,Delivered
14821,16479,2023-03-05,,BlueDart,Delivered
14822,16480,2024-03-18,,FedEx,Delivered
14823,16481,2025-09-03,,FedEx,Delivered
14824,16482,2023-07-09,,BlueDart,Delivered
14825,16484,2023-11-27,,BlueDart,Delivered
14826,16485,2022-11-20,,FedEx,Delivered
14827,16486,2022-05-17,,UPS,Delivered
14828,16487,2023-07-19,,BlueDart,Delivered
14829,16489,2023-02-06,,DHL,Delivered
14830,16491,2023-09-08,,BlueDart,Delivered
14831,16493,2023-02-02,,UPS,Delivered
14832,16494,2023-11-28,,DTDC,Delivered
14833,16495,2024-06-23,,DTDC,Delivered
14834,16496,2023-01-11,,DTDC,Delivered
14835,16498,2022-10-08,,BlueDart,Delivered
14836,16499,2023-06-25,,UPS,Delivered
14837,16500,2025-09-13,,FedEx,Delivered
14838,16501,2023-12-08,,FedEx,Delivered
14839,16502,2024-02-22,2024-02-27,DTDC,Returned
14840,16504,2022-05-19,,FedEx,Delivered
14841,16506,2022-12-22,,BlueDart,Delivered
14842,16507,2024-02-20,,DHL,Delivered
14843,16508,2024-09-09,2024-09-14,DTDC,Returned
14844,16509,2025-07-21,,DHL,Delivered
14845,16510,2022-06-05,,DHL,Delivered
14846,16511,2022-07-20,2022-07-25,DHL,Returned
14847,16512,2023-01-23,,DHL,Delivered
14848,16513,2023-07-29,,UPS,Delivered
14849,16514,2024-07-01,,DHL,Delivered
14850,16515,2024-11-04,2024-11-09,DHL,Returned
14851,16516,2024-07-14,,DTDC,Delivered
14852,16517,2023-04-16,,DHL,Delivered
14853,16518,2022-08-22,,BlueDart,Delivered
14854,16519,2022-07-29,,UPS,Delivered
14855,16520,2025-04-25,,DHL,Delivered
14856,16521,2023-10-29,,BlueDart,Delivered
14857,16522,2022-12-04,,DHL,Delivered
14858,16523,2023-12-26,,DTDC,Delivered
14859,16525,2024-02-14,,UPS,Delivered
14860,16526,2025-06-10,,FedEx,Delivered
14861,16532,2022-06-21,,DHL,Delivered
14862,16533,2022-04-20,,FedEx,Delivered
14863,16534,2023-05-19,,DHL,Delivered
14864,16535,2023-04-25,,BlueDart,Delivered
14865,16536,2022-01-30,,DTDC,Delivered
14866,16537,2025-10-09,,DHL,Delivered
14867,16538,2025-12-15,,UPS,Delivered
14868,16540,2024-09-19,,UPS,Delivered
14869,16541,2025-02-10,,DHL,Delivered
14870,16542,2025-07-12,,DTDC,Delivered
14871,16543,2024-09-06,,DTDC,Delivered
14872,16544,2025-04-24,,BlueDart,Delivered
14873,16545,2023-03-06,,UPS,Delivered
14874,16546,2025-06-07,,UPS,Delivered
14875,16547,2023-09-08,,DTDC,Delivered
14876,16548,2023-02-01,2023-02-06,FedEx,Returned
14877,16549,2022-02-08,,FedEx,Delivered
14878,16550,2024-06-06,,DHL,Delivered
14879,16551,2022-03-11,,FedEx,Delivered
14880,16552,2024-06-22,,UPS,Delivered
14881,16553,2025-06-21,,UPS,Delivered
14882,16554,2024-04-17,,BlueDart,Delivered
14883,16555,2022-04-06,,DHL,Delivered
14884,16556,2024-11-10,,DTDC,Delivered
14885,16558,2024-04-27,2024-05-02,FedEx,Returned
14886,16559,2022-12-25,2022-12-30,DHL,Returned
14887,16560,2023-03-10,2023-03-15,DTDC,Returned
14888,16561,2023-09-15,,DTDC,Delivered
14889,16562,2022-06-13,,DHL,Delivered
14890,16563,2022-02-23,,DHL,Delivered
14891,16564,2024-02-28,,FedEx,Delivered
14892,16566,2022-10-27,,DHL,Delivered
14893,16567,2023-06-13,,FedEx,Delivered
14894,16568,2025-01-09,,UPS,Delivered
14895,16569,2023-09-02,,DHL,Delivered
14896,16570,2024-05-17,,DTDC,Delivered
14897,16571,2024-03-03,,DTDC,Delivered
14898,16573,2022-04-05,,BlueDart,Delivered
14899,16574,2022-06-13,,DTDC,Delivered
14900,16575,2024-10-25,,DHL,Delivered
14901,16577,2024-12-20,,BlueDart,Delivered
14902,16578,2025-03-21,2025-03-26,FedEx,Returned
14903,16579,2023-03-02,,FedEx,Delivered
14904,16580,2023-04-01,2023-04-06,UPS,Returned
14905,16581,2024-10-01,,BlueDart,Delivered
14906,16582,2022-02-11,,FedEx,Delivered
14907,16584,2024-03-26,,BlueDart,Delivered
14908,16585,2025-09-28,,DHL,Delivered
14909,16586,2022-11-15,,UPS,Delivered
14910,16587,2022-08-15,,UPS,Delivered
14911,16588,2023-11-17,,BlueDart,Delivered
14912,16589,2023-10-16,,FedEx,Delivered
14913,16590,2022-08-13,,DTDC,Delivered
14914,16591,2023-05-05,2023-05-10,DTDC,Returned
14915,16592,2024-07-18,,DHL,Delivered
14916,16593,2023-10-14,,UPS,Delivered
14917,16594,2025-03-14,,UPS,Delivered
14918,16595,2024-08-29,,FedEx,Delivered
14919,16596,2023-10-31,,UPS,Delivered
14920,16597,2024-04-30,,DHL,Delivered
14921,16598,2025-01-16,,UPS,Delivered
14922,16599,2024-08-07,,UPS,Delivered
14923,16600,2025-09-15,,UPS,Delivered
14924,16601,2022-01-05,,DHL,Delivered
14925,16602,2025-05-09,,BlueDart,Delivered
14926,16603,2023-10-19,2023-10-24,FedEx,Returned
14927,16604,2022-11-10,,BlueDart,Delivered
14928,16605,2022-11-04,,UPS,Delivered
14929,16606,2023-02-04,,UPS,Delivered
14930,16608,2025-08-13,,BlueDart,Delivered
14931,16609,2023-11-15,,UPS,Delivered
14932,16610,2025-10-20,,BlueDart,Delivered
14933,16611,2024-07-30,,DTDC,Delivered
14934,16612,2022-05-10,,DTDC,Delivered
14935,16613,2023-09-26,2023-10-01,FedEx,Returned
14936,16614,2022-10-09,,DHL,Delivered
14937,16615,2022-07-21,,BlueDart,Delivered
14938,16616,2023-08-19,,UPS,Delivered
14939,16618,2022-07-27,,DHL,Delivered
14940,16619,2022-03-19,,DHL,Delivered
14941,16620,2024-03-02,,DHL,Delivered
14942,16621,2023-06-01,,UPS,Delivered
14943,16622,2024-05-22,,DHL,Delivered
14944,16623,2023-09-28,,BlueDart,Delivered
14945,16624,2024-05-05,,FedEx,Delivered
14946,16625,2024-12-26,,DHL,Delivered
14947,16626,2025-08-25,,UPS,Delivered
14948,16627,2025-10-18,,DTDC,Delivered
14949,16628,2024-01-19,,DHL,Delivered
14950,16629,2024-04-19,2024-04-24,DHL,Returned
14951,16630,2024-11-12,,DHL,Delivered
14952,16632,2024-10-22,,DTDC,Delivered
14953,16634,2022-12-13,,DHL,Delivered
14954,16635,2022-12-01,,FedEx,Delivered
14955,16636,2024-11-06,,DTDC,Delivered
14956,16637,2024-05-28,2024-06-02,DTDC,Returned
14957,16639,2025-01-15,,BlueDart,Delivered
14958,16640,2024-02-18,,BlueDart,Delivered
14959,16641,2023-08-19,,FedEx,Delivered
14960,16642,2025-12-18,,UPS,Delivered
14961,16644,2024-11-29,2024-12-04,DHL,Returned
14962,16645,2025-09-21,,DHL,Delivered
14963,16646,2022-03-06,,UPS,Delivered
14964,16647,2023-01-22,,DTDC,Delivered
14965,16649,2024-04-13,,BlueDart,Delivered
14966,16650,2024-06-06,,BlueDart,Delivered
14967,16651,2023-04-11,,UPS,Delivered
14968,16652,2023-09-04,,DTDC,Delivered
14969,16653,2023-12-15,,UPS,Delivered
14970,16654,2024-09-19,,FedEx,Delivered
14971,16655,2022-02-12,,DHL,Delivered
14972,16656,2023-03-22,2023-03-27,BlueDart,Returned
14973,16657,2022-08-28,,FedEx,Delivered
14974,16658,2022-08-25,2022-08-30,DTDC,Returned
14975,16661,2024-03-16,,DTDC,Delivered
14976,16662,2023-08-12,,UPS,Delivered
14977,16663,2024-11-26,,DTDC,Delivered
14978,16664,2023-08-12,,UPS,Delivered
14979,16665,2022-06-23,,FedEx,Delivered
14980,16667,2023-01-29,,FedEx,Delivered
14981,16668,2023-03-23,,UPS,Delivered
14982,16669,2025-09-25,,DTDC,Delivered
14983,16670,2022-10-30,,DHL,Delivered
14984,16671,2022-11-04,,FedEx,Delivered
14985,16673,2025-11-24,,BlueDart,Delivered
14986,16674,2024-05-07,,UPS,Delivered
14987,16675,2024-10-04,,DTDC,Delivered
14988,16676,2024-01-20,2024-01-25,DHL,Returned
14989,16677,2025-01-10,,BlueDart,Delivered
14990,16679,2023-11-11,,DHL,Delivered
14991,16680,2023-12-28,,DHL,Delivered
14992,16681,2022-12-28,,FedEx,Delivered
14993,16682,2024-07-18,2024-07-23,DTDC,Returned
14994,16684,2025-11-03,,DTDC,Delivered
14995,16685,2023-12-13,,DHL,Delivered
14996,16686,2022-08-25,,BlueDart,Delivered
14997,16688,2024-02-28,,DTDC,Delivered
14998,16689,2025-09-13,,DHL,Delivered
14999,16690,2022-03-21,,DHL,Delivered
15000,16691,2024-05-10,,DTDC,Delivered
15001,16692,2023-07-05,,DHL,Delivered
15002,16693,2025-07-22,,DTDC,Delivered
15003,16694,2022-10-22,,DHL,Delivered
15004,16695,2025-10-26,,DTDC,Delivered
15005,16696,2024-02-13,,UPS,Delivered
15006,16697,2022-07-12,,UPS,Delivered
15007,16698,2025-10-25,,UPS,Delivered
15008,16699,2025-04-28,,DHL,Delivered
15009,16700,2025-08-22,,DTDC,Delivered
15010,16701,2025-12-10,,BlueDart,Delivered
15011,16702,2024-07-14,,DHL,Delivered
15012,16703,2025-02-16,,DHL,Delivered
15013,16704,2025-10-23,,DTDC,Delivered
15014,16705,2024-09-26,,FedEx,Delivered
15015,16707,2023-04-28,,UPS,Delivered
15016,16708,2022-06-03,,DTDC,Delivered
15017,16709,2023-09-20,,DTDC,Delivered
15018,16710,2025-11-26,,UPS,Delivered
15019,16711,2024-02-15,,BlueDart,Delivered
15020,16712,2022-05-20,,FedEx,Delivered
15021,16713,2022-05-30,,DHL,Delivered
15022,16714,2025-04-18,,BlueDart,Delivered
15023,16715,2024-11-17,,UPS,Delivered
15024,16716,2024-02-20,2024-02-25,BlueDart,Returned
15025,16718,2022-02-08,,BlueDart,Delivered
15026,16719,2023-03-20,,DTDC,Delivered
15027,16720,2024-03-04,,DHL,Delivered
15028,16722,2023-03-02,,BlueDart,Delivered
15029,16723,2024-07-22,,FedEx,Delivered
15030,16724,2022-09-20,,FedEx,Delivered
15031,16725,2024-12-05,,BlueDart,Delivered
15032,16726,2023-07-03,,DHL,Delivered
15033,16727,2023-12-27,,UPS,Delivered
15034,16728,2022-04-23,,DHL,Delivered
15035,16729,2024-07-09,,DTDC,Delivered
15036,16730,2023-01-14,,FedEx,Delivered
15037,16731,2024-03-07,,FedEx,Delivered
15038,16732,2022-01-25,,UPS,Delivered
15039,16733,2023-09-22,,UPS,Delivered
15040,16735,2023-12-02,,BlueDart,Delivered
15041,16736,2022-11-08,,DHL,Delivered
15042,16737,2023-04-23,,DHL,Delivered
15043,16738,2022-01-20,,DHL,Delivered
15044,16739,2023-04-28,,UPS,Delivered
15045,16740,2022-07-20,,BlueDart,Delivered
15046,16741,2024-12-26,,DHL,Delivered
15047,16742,2025-06-08,,BlueDart,Delivered
15048,16743,2024-11-23,,FedEx,Delivered
