order_id,order_date,customer_id,seller_id,order_status
17582,2025-05-09,494,5,Completed
17583,2024-06-16,323,1,Completed
17584,2024-02-08,498,10,Completed
17585,2022-01-16,649,7,Completed
17586,2025-01-19,764,7,Completed
17587,2024-12-15,711,21,Returned
17588,2023-05-29,443,49,Completed
17589,2024-10-04,553,5,Completed
17590,2023-12-25,840,54,Completed
17591,2025-12-03,527,35,Completed
17592,2023-01-26,264,18,Returned
17593,2024-06-29,781,12,Completed
17594,2022-06-08,12,46,Completed
17595,2022-08-29,296,23,Completed
17596,2023-12-10,301,3,Returned
17597,2025-02-15,301,51,Completed
17598,2024-01-05,41,14,Completed
17599,2023-02-22,229,33,Completed
17600,2025-11-26,638,45,Completed
17601,2022-08-14,228,19,Completed
17602,2022-11-10,536,44,Completed
17603,2023-09-24,27,53,Cancelled
17604,2022-01-13,481,30,Completed
17605,2022-05-22,892,52,Returned
17606,2022-09-29,808,51,Returned
17607,2024-05-02,669,34,Completed
17608,2025-09-03,776,23,Completed
17609,2025-11-15,83,9,Cancelled
17610,2025-10-06,870,47,Completed
17611,2022-03-29,666,17,Completed
17612,2024-10-10,705,17,Completed
17613,2024-07-21,647,50,Completed
17614,2024-02-10,359,12,Completed
17615,2022-01-27,516,41,Inprogress
17616,2022-08-09,384,42,Completed
17617,2023-07-13,555,29,Completed
17618,2025-07-20,800,49,Completed
17619,2022-02-07,14,6,Completed
17620,2023-02-14,341,9,Completed
17621,2023-01-03,638,6,Returned
17622,2023-09-30,340,38,Completed
17623,2025-09-19,846,32,Completed
17624,2023-08-23,686,15,Completed
17625,2022-10-04,345,37,Completed
17626,2023-11-06,349,34,Returned
17627,2022-03-09,494,10,Completed
17628,2025-04-28,436,43,Completed
17629,2023-10-22,383,25,Completed
17630,2022-11-27,772,34,Completed
17631,2024-09-26,713,17,Completed
17632,2023-05-23,396,6,Completed
17633,2024-09-14,155,26,Completed
17634,2022-09-22,546,18,Completed
17635,2024-04-25,592,49,Completed
17636,2025-02-15,53,39,Completed
17637,2025-07-24,375,7,Completed
17638,2022-12-11,377,20,Completed
17639,2022-12-24,80,52,Cancelled
17640,2025-05-04,487,16,Completed
17641,2023-05-24,471,18,Completed
17642,2023-10-26,734,25,Completed
17643,2023-10-24,512,9,Completed
17644,2025-04-17,377,54,Completed
17645,2022-02-22,423,24,Completed
17646,2024-10-28,192,38,Returned
17647,2024-05-05,846,34,Completed
17648,2022-04-09,269,35,Completed
17649,2024-03-19,571,20,Returned
17650,2025-12-15,794,21,Completed
17651,2025-08-02,720,35,Completed
17652,2024-04-27,894,43,Completed
17653,2023-08-29,419,8,Completed
17654,2022-06-19,644,50,Completed
17655,2025-02-12,767,24,Completed
17656,2024-08-19,104,20,Completed
17657,2022-01-06,588,46,Completed
17658,2024-10-15,253,54,Completed
17659,2025-07-19,158,41,Completed
17660,2023-12-31,244,27,Completed
17661,2023-01-20,553,5,Completed
17662,2023-07-28,330,15,Returned
17663,2022-05-07,874,28,Cancelled
17664,2025-12-02,183,32,Returned
17665,2022-03-23,827,51,Completed
17666,2022-10-09,719,8,Completed
17667,2025-05-17,723,9,Completed
17668,2023-01-10,858,16,Returned
17669,2022-11-10,57,40,Completed
17670,2023-01-24,503,42,Completed
17671,2023-12-06,672,8,Completed
17672,2025-07-04,324,48,Returned
17673,2023-07-15,273,27,Completed
17674,2024-11-22,769,44,Completed
17675,2023-02-12,81,39,Completed
17676,2024-01-31,562,45,Cancelled
17677,2023-09-19,121,49,Returned
17678,2022-02-10,612,47,Completed
17679,2025-01-07,146,42,Completed
17680,2025-04-25,750,38,Completed
17681,2023-05-07,570,22,Completed
17682,2022-02-21,75,1,Completed
17683,2024-02-24,608,54,Completed
17684,2024-08-18,421,23,Completed
17685,2025-01-17,770,41,Completed
17686,2025-04-26,720,16,Completed
17687,2022-01-21,592,1,Completed
17688,2022-01-10,765,13,Completed
17689,2023-12-25,856,45,Completed
17690,2022-03-01,377,21,Completed
17691,2022-11-23,753,26,Completed
17692,2023-02-16,146,28,Completed
17693,2023-03-30,463,43,Completed
17694,2023-01-24,238,17,Completed
17695,2024-11-21,869,48,Returned
17696,2024-12-25,848,6,Completed
17697,2025-07-09,522,45,Completed
17698,2022-04-24,503,2,Completed
17699,2024-12-12,820,45,Completed
17700,2023-10-03,19,50,Completed
17701,2023-11-05,535,52,Completed
17702,2023-12-15,483,42,Completed
17703,2025-04-24,184,25,Completed
17704,2023-05-24,636,28,Completed
17705,2024-06-21,319,40,Completed
17706,2025-02-09,126,45,Completed
17707,2022-02-14,223,18,Completed
17708,2025-01-05,387,36,Completed
17709,2023-03-20,361,13,Completed
17710,2023-03-06,611,26,Completed
17711,2022-06-07,72,23,Completed
17712,2022-09-09,669,54,Cancelled
17713,2024-03-24,30,32,Completed
17714,2025-08-10,769,43,Returned
17715,2023-12-19,897,52,Completed
17716,2023-10-09,29,51,Returned
17717,2023-05-06,532,40,Completed
17718,2024-10-19,191,12,Completed
17719,2025-05-02,311,17,Completed
17720,2022-06-10,196,31,Cancelled
17721,2024-10-12,62,2,Completed
17722,2023-08-19,590,50,Completed
17723,2023-05-15,624,24,Completed
17724,2022-02-22,2,30,Completed
17725,2022-12-04,872,25,Completed
17726,2024-04-05,358,7,Completed
17727,2022-07-01,644,27,Completed
17728,2025-11-03,823,36,Completed
17729,2024-02-18,122,12,Completed
17730,2025-07-08,342,22,Completed
17731,2022-04-29,235,25,Completed
17732,2025-04-29,538,11,Returned
17733,2023-10-31,192,42,Completed
17734,2022-05-02,645,12,Completed
17735,2025-09-15,316,22,Completed
17736,2023-10-26,520,19,Completed
17737,2025-11-30,762,8,Completed
17738,2023-03-02,121,42,Completed
17739,2022-10-19,655,13,Completed
17740,2024-05-07,767,53,Completed
17741,2023-11-29,540,9,Completed
17742,2025-05-23,282,13,Completed
17743,2023-08-30,594,16,Completed
17744,2023-01-12,447,11,Completed
17745,2024-06-18,486,39,Completed
17746,2024-12-24,846,31,Completed
17747,2025-03-23,872,7,Completed
17748,2022-06-08,884,27,Completed
17749,2023-10-30,853,20,Completed
17750,2022-04-01,93,31,Returned
17751,2024-06-26,679,13,Returned
17752,2024-10-15,844,41,Completed
17753,2023-09-23,556,41,Completed
17754,2025-10-17,13,19,Completed
17755,2024-09-11,262,23,Completed
17756,2025-11-04,352,52,Returned
17757,2023-01-24,68,45,Returned
17758,2022-09-15,211,38,Completed
17759,2024-01-29,789,32,Completed
17760,2023-07-03,693,6,Completed
17761,2025-01-13,357,10,Completed
17762,2024-10-25,828,11,Completed
17763,2024-04-27,104,2,Completed
17764,2022-04-11,712,28,Completed
17765,2024-01-10,860,18,Cancelled
17766,2024-03-20,281,13,Completed
17767,2022-01-27,417,51,Completed
17768,2024-09-28,788,38,Completed
17769,2022-10-25,141,3,Completed
17770,2022-04-02,506,1,Completed
17771,2022-03-15,587,15,Completed
17772,2025-12-26,669,32,Completed
17773,2022-11-05,614,8,Completed
17774,2023-09-04,431,36,Completed
17775,2024-07-23,507,11,Returned
17776,2022-07-15,685,46,Completed
17777,2022-07-30,733,3,Completed
17778,2024-07-06,293,23,Returned
17779,2025-11-11,844,32,Completed
17780,2024-09-12,67,29,Cancelled
17781,2025-10-19,102,25,Completed
17782,2024-09-21,400,54,Inprogress
17783,2025-02-19,702,5,Completed
17784,2024-08-01,735,1,Completed
17785,2022-03-28,148,26,Cancelled
17786,2025-11-10,98,22,Cancelled
17787,2025-07-11,569,16,Completed
17788,2025-02-16,543,7,Completed
17789,2024-01-11,528,21,Completed
17790,2023-10-27,685,38,Inprogress
17791,2024-08-19,564,1,Returned
17792,2025-01-17,96,45,Completed
17793,2023-08-19,855,46,Completed
17794,2024-02-06,394,28,Completed
17795,2022-05-09,246,44,Completed
17796,2023-08-14,570,12,Completed
17797,2024-05-31,374,22,Completed
17798,2023-05-19,349,23,Returned
17799,2025-06-06,568,21,Completed
17800,2022-09-14,378,1,Completed
17801,2024-05-30,227,3,Completed
17802,2022-04-15,120,39,Completed
17803,2022-10-08,84,54,Completed
17804,2022-06-14,275,4,Completed
17805,2025-12-24,613,32,Returned
17806,2023-03-29,727,3,Returned
17807,2024-08-19,49,8,Completed
17808,2022-02-24,704,40,Completed
17809,2023-03-20,376,4,Completed
17810,2023-02-07,720,21,Inprogress
17811,2024-06-18,370,43,Returned
17812,2025-11-18,816,45,Cancelled
17813,2025-10-12,558,24,Completed
17814,2022-08-08,826,15,Completed
17815,2024-08-16,870,6,Completed
17816,2024-12-07,728,53,Inprogress
17817,2022-05-02,70,25,Inprogress
17818,2024-12-28,549,17,Completed
17819,2023-10-21,830,38,Completed
17820,2022-11-02,118,39,Completed
17821,2025-08-10,835,8,Completed
17822,2024-06-27,598,7,Completed
17823,2022-10-19,486,30,Completed
17824,2023-03-24,351,8,Completed
17825,2022-11-05,573,49,Completed
17826,2022-10-08,131,44,Inprogress
17827,2022-10-16,657,31,Completed
17828,2024-04-12,53,50,Completed
17829,2024-10-18,485,26,Completed
17830,2024-08-10,746,44,Completed
17831,2025-07-08,619,1,Completed
17832,2022-05-05,388,46,Completed
17833,2022-12-29,365,44,Completed
17834,2023-12-06,327,30,Completed
17835,2025-11-17,747,38,Completed
17836,2023-05-08,412,40,Completed
17837,2023-07-22,302,24,Completed
17838,2024-04-26,679,40,Completed
17839,2022-01-10,531,13,Completed
17840,2025-09-23,773,45,Completed
17841,2024-03-25,12,14,Inprogress
17842,2025-09-06,613,41,Inprogress
17843,2025-12-24,266,10,Inprogress
17844,2022-04-10,565,52,Completed
17845,2022-05-24,891,14,Completed
17846,2023-02-19,729,10,Completed
17847,2025-01-30,136,19,Completed
17848,2025-05-23,710,3,Inprogress
17849,2025-10-14,52,54,Completed
17850,2023-11-23,185,28,Completed
17851,2024-06-04,474,17,Completed
17852,2023-01-05,26,41,Completed
17853,2025-02-26,669,52,Returned
17854,2025-08-07,820,48,Completed
17855,2024-09-18,264,28,Completed
17856,2022-06-10,193,31,Completed
17857,2022-12-29,483,37,Completed
17858,2024-11-28,620,49,Completed
17859,2025-03-02,494,51,Completed
17860,2023-02-03,259,29,Completed
17861,2024-02-29,259,13,Inprogress
17862,2023-12-19,57,28,Completed
17863,2023-04-23,670,16,Completed
17864,2025-01-08,158,35,Returned
17865,2023-01-04,852,39,Completed
17866,2022-01-01,632,39,Completed
17867,2023-12-01,275,54,Completed
17868,2025-05-11,528,22,Completed
17869,2024-07-08,423,40,Completed
17870,2025-09-15,811,40,Completed
17871,2022-01-10,605,30,Completed
17872,2022-09-28,468,22,Completed
17873,2025-08-28,797,51,Completed
17874,2023-05-21,776,32,Cancelled
17875,2023-11-22,674,49,Returned
17876,2024-05-26,115,8,Completed
17877,2025-11-19,733,44,Inprogress
17878,2024-12-05,753,22,Returned
17879,2025-03-16,867,38,Returned
17880,2025-10-29,606,33,Completed
17881,2025-11-08,100,14,Completed
17882,2022-01-11,345,3,Completed
17883,2023-12-21,520,1,Completed
17884,2023-11-30,216,29,Returned
17885,2023-03-06,596,2,Completed
17886,2025-06-13,520,17,Completed
17887,2022-07-24,52,26,Completed
17888,2025-08-12,574,24,Completed
17889,2022-10-17,294,18,Completed
17890,2022-02-09,242,32,Completed
17891,2025-11-04,213,38,Completed
17892,2025-07-14,544,17,Completed
17893,2025-05-25,208,19,Cancelled
17894,2024-10-24,304,35,Completed
17895,2025-12-19,240,45,Completed
17896,2023-02-17,222,42,Completed
17897,2024-05-20,415,17,Completed
17898,2024-03-10,190,16,Completed
17899,2025-01-02,781,45,Completed
17900,2022-02-23,596,53,Returned
17901,2023-01-29,34,26,Completed
17902,2023-05-10,289,28,Completed
17903,2022-10-16,862,54,Completed
17904,2023-08-24,56,3,Completed
17905,2023-09-08,628,31,Completed
17906,2023-11-12,43,4,Completed
17907,2023-02-01,357,22,Completed
17908,2022-09-26,21,53,Completed
17909,2022-03-17,25,6,Completed
17910,2023-08-01,168,10,Completed
17911,2024-08-18,63,34,Completed
17912,2022-05-12,208,25,Completed
17913,2023-07-05,663,51,Completed
17914,2022-11-06,811,40,Completed
17915,2022-03-26,350,29,Completed
17916,2024-01-25,38,39,Completed
17917,2024-10-22,489,44,Completed
17918,2024-04-21,7,3,Completed
17919,2023-07-08,237,17,Completed
17920,2025-11-25,597,3,Completed
17921,2025-01-19,99,12,Completed
17922,2022-09-06,32,21,Inprogress
17923,2022-08-25,233,10,Returned
17924,2023-03-31,330,48,Completed
17925,2022-12-14,755,29,Inprogress
17926,2022-02-14,731,14,Returned
17927,2025-12-23,448,35,Returned
17928,2025-09-28,752,8,Inprogress
17929,2023-06-11,792,50,Returned
17930,2022-10-11,779,43,Returned
17931,2022-10-05,100,49,Completed
17932,2022-08-17,12,29,Inprogress
17933,2022-03-22,447,49,Returned
17934,2024-01-27,535,10,Completed
17935,2024-10-02,466,12,Completed
17936,2025-02-19,26,14,Completed
17937,2023-08-06,320,17,Completed
17938,2023-11-05,192,24,Completed
17939,2024-08-07,771,45,Completed
17940,2024-04-02,214,15,Completed
17941,2025-05-10,856,10,Completed
17942,2025-05-17,700,12,Completed
17943,2025-08-03,57,7,Completed
17944,2022-01-18,570,31,Completed
17945,2023-07-13,478,51,Completed
17946,2024-09-28,135,32,Completed
17947,2024-12-26,760,39,Completed
17948,2023-07-13,27,10,Completed
17949,2024-11-16,318,16,Completed
17950,2024-03-21,226,54,Inprogress
17951,2022-12-16,396,52,Completed
17952,2025-10-14,880,48,Returned
17953,2024-05-08,81,2,Completed
17954,2022-10-05,842,20,Inprogress
17955,2025-06-18,304,18,Completed
17956,2023-02-07,306,48,Completed
17957,2024-01-10,61,23,Completed
17958,2023-10-07,472,18,Returned
17959,2023-01-01,371,39,Completed
17960,2025-08-30,356,47,Completed
17961,2023-04-23,610,1,Completed
17962,2023-04-12,623,22,Completed
17963,2022-04-30,255,29,Completed
17964,2024-08-16,337,21,Completed
17965,2023-07-25,848,43,Completed
17966,2023-01-26,312,10,Completed
17967,2023-04-27,168,38,Returned
17968,2025-06-15,530,3,Completed
17969,2022-03-23,369,43,Completed
17970,2023-11-28,531,13,Completed
17971,2022-01-03,55,11,Completed
17972,2022-03-17,574,11,Completed
17973,2024-05-09,53,10,Cancelled
17974,2025-12-09,6,54,Returned
17975,2023-01-17,841,46,Completed
17976,2023-11-10,694,36,Completed
17977,2022-03-24,789,39,Inprogress
17978,2024-12-19,833,53,Completed
17979,2022-02-17,624,20,Completed
17980,2025-02-26,639,30,Returned
17981,2022-05-23,272,28,Completed
17982,2025-06-08,88,39,Returned
17983,2024-11-03,126,18,Returned
17984,2024-02-26,92,43,Completed
17985,2025-10-05,848,52,Completed
17986,2022-03-02,871,7,Inprogress
17987,2024-04-11,673,14,Completed
17988,2024-01-25,885,3,Completed
17989,2024-03-19,238,38,Completed
17990,2022-10-03,679,2,Completed
17991,2024-08-20,137,42,Completed
17992,2022-03-07,314,39,Inprogress
17993,2023-04-19,483,27,Completed
17994,2025-02-22,360,54,Completed
17995,2022-04-09,157,19,Completed
17996,2023-09-15,196,53,Completed
17997,2024-06-05,707,44,Completed
17998,2024-02-13,205,2,Completed
17999,2022-05-09,765,41,Cancelled
18000,2025-01-19,485,21,Completed
18001,2024-08-03,736,31,Completed
18002,2025-12-14,263,12,Inprogress
18003,2022-05-29,715,19,Completed
18004,2022-02-08,326,24,Completed
18005,2024-10-08,289,15,Completed
18006,2025-10-15,103,41,Completed
18007,2025-07-29,344,3,Completed
18008,2022-12-04,33,50,Completed
18009,2022-05-28,291,3,Completed
18010,2024-01-01,128,10,Completed
18011,2024-09-16,655,40,Cancelled
18012,2022-05-03,440,23,Completed
18013,2024-11-07,308,51,Completed
18014,2023-02-22,14,10,Completed
18015,2024-02-05,332,45,Completed
18016,2022-01-05,764,21,Completed
18017,2022-05-17,753,28,Inprogress
18018,2025-05-20,133,38,Completed
18019,2025-02-06,612,51,Completed
18020,2022-12-16,111,35,Completed
18021,2023-06-30,380,15,Completed
18022,2022-07-19,255,44,Completed
18023,2023-05-10,529,13,Completed
18024,2022-03-30,243,23,Completed
18025,2022-06-10,630,39,Completed
18026,2022-12-29,63,47,Completed
18027,2024-07-31,769,14,Completed
18028,2023-10-14,688,32,Completed
18029,2024-08-29,411,6,Completed
18030,2025-05-24,323,52,Completed
18031,2024-09-03,149,54,Completed
18032,2023-12-04,587,43,Completed
18033,2025-11-26,215,31,Completed
18034,2025-02-15,66,21,Completed
18035,2022-02-10,799,47,Completed
18036,2022-04-10,205,41,Completed
18037,2022-08-23,220,46,Completed
18038,2022-11-12,718,7,Completed
18039,2023-04-11,61,38,Completed
18040,2023-07-14,397,45,Completed
18041,2023-11-17,748,7,Completed
18042,2025-07-07,655,12,Completed
18043,2025-03-23,175,24,Completed
18044,2023-01-11,476,14,Completed
18045,2022-09-22,891,29,Completed
18046,2023-11-13,480,23,Completed
18047,2022-10-15,724,10,Completed
18048,2025-05-25,349,17,Completed
18049,2023-06-11,5,6,Completed
18050,2024-03-10,766,15,Returned
18051,2022-03-02,865,35,Completed
18052,2025-09-15,895,37,Completed
18053,2025-03-27,132,48,Returned
18054,2024-11-26,570,28,Completed
18055,2023-05-09,232,11,Completed
18056,2024-05-22,888,20,Returned
18057,2024-05-30,891,43,Completed
18058,2023-10-15,546,11,Completed
18059,2022-08-24,755,33,Completed
18060,2025-10-28,652,31,Completed
18061,2023-05-14,8,6,Completed
18062,2022-05-01,535,42,Completed
18063,2025-03-13,388,47,Inprogress
18064,2023-02-01,14,24,Inprogress
18065,2025-04-19,518,13,Completed
18066,2022-02-22,503,8,Completed
18067,2022-11-08,132,24,Completed
18068,2024-08-05,72,11,Completed
18069,2023-01-30,167,9,Completed
18070,2024-09-20,628,25,Completed
18071,2025-02-01,503,30,Completed
18072,2023-02-14,803,24,Returned
18073,2025-02-02,57,42,Returned
18074,2025-10-29,331,32,Returned
18075,2025-05-03,489,54,Completed
18076,2024-03-25,301,8,Completed
18077,2024-04-29,334,29,Completed
18078,2023-04-09,614,16,Completed
18079,2022-06-14,32,4,Cancelled
18080,2023-12-30,555,14,Returned
18081,2023-07-08,315,39,Completed
18082,2023-02-20,397,5,Returned
18083,2022-03-06,179,21,Cancelled
18084,2023-10-07,713,40,Completed
18085,2022-02-14,538,35,Completed
18086,2022-06-03,815,22,Completed
18087,2022-07-06,597,2,Completed
18088,2024-06-04,821,17,Completed
18089,2023-04-13,591,34,Completed
18090,2025-09-17,143,28,Cancelled
18091,2023-09-23,639,30,Cancelled
18092,2022-03-18,17,33,Cancelled
18093,2023-12-07,369,41,Cancelled
18094,2022-01-14,226,13,Completed
18095,2022-03-06,186,20,Completed
18096,2024-05-13,717,6,Completed
18097,2024-03-01,802,6,Completed
18098,2025-05-23,320,16,Inprogress
18099,2024-05-24,718,27,Returned
18100,2023-02-13,42,9,Inprogress
18101,2024-01-06,280,41,Completed
18102,2022-08-31,591,36,Completed
18103,2022-04-05,81,40,Returned
18104,2023-09-11,888,29,Returned
18105,2023-09-10,181,4,Inprogress
18106,2025-09-28,659,20,Completed
18107,2024-10-17,328,19,Completed
18108,2022-10-18,108,2,Completed
18109,2022-09-10,249,5,Returned
18110,2022-09-17,574,28,Completed
18111,2022-04-19,59,33,Completed
18112,2022-03-05,844,23,Returned
18113,2023-07-26,233,28,Returned
18114,2024-08-08,364,20,Inprogress
18115,2022-01-02,392,19,Returned
18116,2022-10-28,734,15,Completed
18117,2025-10-31,514,5,Completed
18118,2025-04-21,574,2,Completed
18119,2022-09-25,690,35,Completed
18120,2022-07-17,861,23,Completed
18121,2022-03-11,591,2,Completed
18122,2024-09-17,818,48,Completed
18123,2025-12-01,872,17,Cancelled
18124,2023-10-31,171,23,Completed
18125,2024-02-27,521,38,Completed
18126,2023-09-01,351,50,Cancelled
18127,2024-03-25,212,49,Completed
18128,2024-11-04,876,3,Completed
18129,2022-03-24,723,19,Completed
18130,2022-03-04,154,37,Returned
18131,2025-01-12,364,8,Completed
18132,2023-04-20,722,27,Completed
18133,2024-01-09,32,35,Completed
18134,2024-05-02,678,16,Completed
18135,2022-02-23,539,46,Completed
18136,2022-01-12,153,54,Inprogress
18137,2022-12-04,47,43,Completed
18138,2024-05-25,722,1,Completed
18139,2022-05-04,570,12,Completed
18140,2025-04-05,748,47,Completed
18141,2025-10-09,159,16,Completed
18142,2022-12-19,832,37,Completed
18143,2024-12-25,857,1,Completed
18144,2025-05-17,6,49,Completed
18145,2022-08-07,772,53,Completed
18146,2023-09-08,232,29,Completed
18147,2022-02-10,881,41,Completed
18148,2023-03-29,363,47,Completed
18149,2024-06-01,168,20,Returned
18150,2024-11-14,623,10,Completed
18151,2025-09-11,28,39,Completed
18152,2025-10-20,784,38,Returned
18153,2024-01-18,371,11,Cancelled
18154,2022-09-07,271,20,Completed
18155,2023-10-10,563,13,Completed
18156,2023-10-24,303,52,Completed
18157,2025-04-22,801,25,Completed
18158,2022-09-28,382,15,Returned
18159,2025-09-05,690,43,Completed
18160,2022-09-17,797,13,Completed
18161,2024-11-18,308,8,Completed
18162,2022-03-02,411,9,Completed
18163,2023-01-04,332,27,Completed
18164,2024-10-04,312,27,Completed
18165,2025-01-02,857,40,Completed
18166,2022-09-19,668,38,Completed
18167,2025-08-19,203,23,Returned
18168,2024-06-29,453,6,Completed
18169,2024-07-16,129,6,Completed
18170,2023-05-13,407,9,Completed
18171,2024-11-02,398,41,Completed
18172,2024-03-26,95,43,Completed
18173,2025-10-18,402,12,Completed
18174,2024-07-17,805,12,Completed
18175,2024-08-29,793,13,Inprogress
18176,2024-08-04,715,50,Completed
18177,2024-07-10,356,34,Inprogress
18178,2025-09-13,758,23,Completed
18179,2024-03-25,568,39,Returned
18180,2023-06-04,609,25,Completed
18181,2022-02-03,823,49,Inprogress
18182,2023-09-24,517,29,Completed
18183,2022-03-08,411,36,Completed
18184,2024-02-13,156,46,Completed
18185,2023-09-16,272,48,Completed
18186,2022-12-16,549,18,Completed
18187,2024-11-14,406,38,Completed
18188,2024-02-08,84,15,Returned
18189,2022-08-26,215,6,Completed
18190,2024-09-05,618,42,Completed
18191,2025-09-10,317,24,Completed
18192,2022-07-03,462,2,Inprogress
18193,2023-03-08,184,17,Completed
18194,2025-04-25,866,37,Completed
18195,2025-01-30,64,32,Completed
18196,2023-11-14,661,52,Returned
18197,2024-11-22,822,52,Completed
18198,2025-07-01,216,9,Completed
18199,2023-02-25,757,5,Completed
18200,2022-07-27,831,44,Cancelled
18201,2024-04-03,281,6,Completed
18202,2023-10-07,98,38,Completed
18203,2024-04-18,373,17,Completed
18204,2022-10-04,435,52,Completed
18205,2025-08-23,373,48,Completed
18206,2024-10-29,843,33,Completed
18207,2025-03-30,601,33,Completed
18208,2025-01-02,387,39,Completed
18209,2022-03-06,438,33,Completed
18210,2022-09-25,798,16,Completed
18211,2023-02-04,446,43,Returned
18212,2022-06-15,352,14,Completed
18213,2024-10-17,139,8,Returned
18214,2025-11-02,427,23,Completed
18215,2025-02-13,493,23,Inprogress
18216,2022-08-02,26,3,Completed
18217,2023-04-22,165,35,Completed
18218,2023-02-05,232,3,Completed
18219,2023-03-31,622,20,Completed
18220,2022-08-22,514,17,Inprogress
18221,2022-10-19,250,11,Completed
18222,2022-01-17,160,25,Completed
18223,2025-03-05,612,48,Cancelled
18224,2025-10-19,570,31,Inprogress
18225,2025-06-06,885,41,Completed
18226,2025-09-28,65,21,Completed
18227,2023-06-09,583,20,Completed
18228,2024-01-09,752,5,Returned
18229,2023-03-07,634,8,Returned
18230,2025-02-07,88,14,Completed
18231,2024-05-01,156,37,Completed
18232,2024-09-30,473,32,Completed
18233,2024-05-03,54,4,Completed
18234,2025-06-07,632,42,Completed
18235,2023-10-02,765,11,Completed
18236,2022-05-28,509,28,Returned
18237,2023-02-09,396,18,Inprogress
18238,2024-01-15,539,46,Completed
18239,2025-09-29,259,25,Completed
18240,2025-05-30,648,14,Returned
18241,2023-02-27,873,44,Completed
18242,2023-05-05,630,28,Completed
18243,2024-12-19,206,14,Completed
18244,2023-05-29,690,26,Completed
18245,2025-04-16,336,35,Completed
18246,2025-01-29,668,41,Returned
18247,2023-11-28,869,9,Completed
18248,2024-03-06,187,27,Inprogress
18249,2023-11-19,809,20,Completed
18250,2024-12-11,887,40,Completed
18251,2023-05-29,304,2,Inprogress
18252,2023-09-23,895,53,Completed
18253,2022-03-22,610,45,Completed
18254,2022-04-01,210,40,Returned
18255,2022-02-13,138,22,Completed
18256,2025-01-15,846,38,Completed
18257,2023-06-20,499,41,Returned
18258,2025-01-02,306,31,Completed
18259,2023-03-24,39,25,Completed
18260,2024-10-22,76,54,Completed
18261,2024-11-08,181,11,Completed
18262,2025-03-22,31,30,Completed
18263,2024-11-16,829,24,Returned
18264,2022-02-16,364,6,Completed
18265,2024-05-21,782,26,Completed
18266,2025-12-09,676,45,Completed
18267,2025-07-27,776,29,Returned
18268,2024-04-18,82,26,Returned
18269,2025-05-13,845,44,Returned
18270,2024-08-28,405,31,Completed
18271,2023-09-23,769,39,Returned
18272,2022-03-05,143,53,Returned
18273,2024-08-27,315,51,Returned
18274,2023-03-14,205,23,Returned
18275,2023-10-06,595,21,Cancelled
18276,2025-02-26,520,7,Cancelled
18277,2022-03-14,174,6,Completed
18278,2023-10-20,283,50,Cancelled
18279,2022-01-23,633,11,Returned
18280,2022-06-25,755,22,Inprogress
18281,2025-08-13,242,30,Inprogress
18282,2024-05-18,356,39,Completed
18283,2024-12-01,162,29,Completed
18284,2024-08-02,651,30,Returned
18285,2022-06-03,629,28,Completed
18286,2023-10-05,268,36,Completed
18287,2023-06-07,768,34,Returned
18288,2022-10-31,727,10,Completed
18289,2025-10-02,711,10,Completed
18290,2024-10-13,706,11,Completed
18291,2025-08-19,43,28,Completed
18292,2022-01-13,337,23,Completed
18293,2024-01-04,54,13,Completed
18294,2024-11-14,771,29,Returned
18295,2023-03-31,689,39,Completed
18296,2024-07-05,707,35,Completed
18297,2023-05-12,355,39,Completed
18298,2024-05-25,441,18,Returned
18299,2022-05-26,714,37,Returned
18300,2022-02-24,526,54,Completed
18301,2023-10-27,867,49,Completed
18302,2024-08-21,417,53,Inprogress
18303,2022-07-14,34,20,Completed
18304,2024-04-17,698,9,Completed
18305,2022-08-13,488,11,Completed
18306,2025-04-12,328,2,Completed
18307,2022-06-05,691,32,Completed
18308,2022-02-05,378,6,Completed
18309,2024-10-23,762,37,Completed
18310,2023-02-18,605,32,Returned
18311,2022-01-28,400,13,Completed
18312,2024-01-18,637,27,Completed
18313,2025-12-20,18,48,Completed
18314,2025-09-01,461,30,Returned
18315,2022-10-04,214,16,Completed
18316,2022-09-30,195,42,Completed
18317,2024-07-16,259,30,Completed
18318,2024-01-12,396,39,Cancelled
18319,2023-11-17,787,16,Completed
18320,2025-04-11,601,50,Inprogress
18321,2022-01-14,895,7,Returned
18322,2025-05-02,833,50,Completed
18323,2022-09-09,415,2,Completed
18324,2022-08-18,73,41,Completed
18325,2025-07-21,811,18,Completed
18326,2022-09-09,756,4,Completed
18327,2025-02-02,722,13,Completed
18328,2024-01-23,842,11,Returned
18329,2024-02-20,433,13,Completed
18330,2022-08-12,534,46,Returned
18331,2024-11-08,738,23,Returned
18332,2023-11-30,556,15,Returned
18333,2025-10-06,368,17,Completed
18334,2023-07-27,671,53,Completed
18335,2022-11-14,755,36,Completed
18336,2024-09-03,771,45,Completed
18337,2022-02-21,103,3,Cancelled
18338,2024-08-24,574,43,Completed
18339,2024-09-24,578,7,Completed
18340,2023-04-04,533,33,Completed
18341,2022-02-19,486,36,Completed
18342,2022-01-28,641,14,Completed
18343,2022-05-04,667,35,Completed
18344,2022-11-09,805,21,Completed
18345,2022-10-06,24,41,Returned
18346,2022-04-08,732,37,Completed
18347,2022-12-22,600,40,Completed
18348,2024-05-24,336,29,Completed
